"title","subtitle","link","pubDate","duration","Kapitel_Start","Kapitel_Titel"
"LdN051 BVB-Bus, Steuern, Syrien, US-Außen-“Politik”, Altmaier","Liebe Lage-Gemeinde!

Pünktlich zu Ostertagen die neue Lage.","https://lagedernation.org/2017/04/14/ldn051-bvb-bus-steuern-syrien-us-aussen-politik-altmaier/","Fri, 14 Apr 2017 08:07:59 +0000","01:05:45","00:22:04.027","Steuern: Ehegattensplitting"
"LdN051 BVB-Bus, Steuern, Syrien, US-Außen-“Politik”, Altmaier","Liebe Lage-Gemeinde!

Pünktlich zu Ostertagen die neue Lage.","https://lagedernation.org/2017/04/14/ldn051-bvb-bus-steuern-syrien-us-aussen-politik-altmaier/","Fri, 14 Apr 2017 08:07:59 +0000","01:05:45","00:29:38.023","Armutsbericht: Wichtige Aspekte gestrichen"
"LdN051 BVB-Bus, Steuern, Syrien, US-Außen-“Politik”, Altmaier","Liebe Lage-Gemeinde!

Pünktlich zu Ostertagen die neue Lage.","https://lagedernation.org/2017/04/14/ldn051-bvb-bus-steuern-syrien-us-aussen-politik-altmaier/","Fri, 14 Apr 2017 08:07:59 +0000","01:05:45","00:35:29.014","Syrien: Euer Feedback"
"LdN051 BVB-Bus, Steuern, Syrien, US-Außen-“Politik”, Altmaier","Liebe Lage-Gemeinde!

Pünktlich zu Ostertagen die neue Lage.","https://lagedernation.org/2017/04/14/ldn051-bvb-bus-steuern-syrien-us-aussen-politik-altmaier/","Fri, 14 Apr 2017 08:07:59 +0000","01:05:45","00:46:13.042","Trump: Planlose Aussen-""Politik"""
"LdN051 BVB-Bus, Steuern, Syrien, US-Außen-“Politik”, Altmaier","Liebe Lage-Gemeinde!

Pünktlich zu Ostertagen die neue Lage.","https://lagedernation.org/2017/04/14/ldn051-bvb-bus-steuern-syrien-us-aussen-politik-altmaier/","Fri, 14 Apr 2017 08:07:59 +0000","01:05:45","00:49:23.388","Trump: Bannon fliegt aus Sicherheitsrat"
"LdN051 BVB-Bus, Steuern, Syrien, US-Außen-“Politik”, Altmaier","Liebe Lage-Gemeinde!

Pünktlich zu Ostertagen die neue Lage.","https://lagedernation.org/2017/04/14/ldn051-bvb-bus-steuern-syrien-us-aussen-politik-altmaier/","Fri, 14 Apr 2017 08:07:59 +0000","01:05:45","00:54:53.230","CDU: Kanzleramtsminister Altmaier als Wahlkämpfer"
"LdN051 BVB-Bus, Steuern, Syrien, US-Außen-“Politik”, Altmaier","Liebe Lage-Gemeinde!

Pünktlich zu Ostertagen die neue Lage.","https://lagedernation.org/2017/04/14/ldn051-bvb-bus-steuern-syrien-us-aussen-politik-altmaier/","Fri, 14 Apr 2017 08:07:59 +0000","01:05:45","01:01:56.066","Kuechenstud.io/+: Wo liegen Eure Daten?"
"LdN051 BVB-Bus, Steuern, Syrien, US-Außen-“Politik”, Altmaier","Liebe Lage-Gemeinde!

Pünktlich zu Ostertagen die neue Lage.","https://lagedernation.org/2017/04/14/ldn051-bvb-bus-steuern-syrien-us-aussen-politik-altmaier/","Fri, 14 Apr 2017 08:07:59 +0000","01:05:45","01:05:22.780","Verabschiedung"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:00:00.028","Begrüßung"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:01:19.378","Syrien: USA bombardieren Stützpunkt des Assad-Regimes"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:21:46.531","USA: Provider dürfen Nutzerdaten verkaufen"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:27:18.038","Netzwerkdurchsetzungsgesetz: Wird wohl so schlecht in Kraft treten"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:28:16.922","Störerhaftung: Nicht gut, aber besser als befürchtet"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:34:43.906","Grundsatz: Mehr Respekt für Politiker?"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:39:46.112","Nordkorea: Regime wird zur Atommacht"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:46:02.660","Digitalien: Bundeswehr startet Cybertruppe"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:51:51.201","NSU: Andtreas Temme muss etwas gesehen haben"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","00:56:16.671","SPD: R2G schwer zu verkaufen"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","01:02:06.691","Livestreams: Audio braucht keine Lizenz"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","01:03:35.077","Landesmedienanstalten: Kampf gegen Schleichwerbung"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","01:04:57.373","Nachlese: Bullen oder Polizisten?"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","01:07:56.305","Nachlese: Aufklärungsquote ""Einbrüche"" Berlin"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","01:08:36.892","Kuechenstud.io/+: Gratis Kredit-Karten"
"LdN050 Giftgas in Syrien, Atombomben in Nord Korea, R2G im Bund, Cybertruppe bei der Bundeswehr, schlechte Gesetze in Deutschland","Liebe Lage-Gemeinde!

Ulf und Philip sprechen diese Woche natürlich über den US-Bomben-Angriff auf einen Stützpunkt der syrischen Armee, nachdem Dutzende Menschen bei einem Giftgasangriff gestorben waren.","https://lagedernation.org/2017/04/07/ldn050-giftgas-in-syrien-atombomben-in-nord-korea-r2g-im-bund-cybertruppe-bei-der-bundeswehr-schlechte-gesetze-in-deutschland/","Fri, 07 Apr 2017 20:59:39 +0000","01:10:00","01:09:19.677","Verabschiedung"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:00:00.000","Begrüßung"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:01:13.321","Saarland: Nach der Wahl"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:08:24.849","Koalitionsausschuss"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:10:42.773","Koalitionsausschuss: Umweltrechtsbehelf-Gesetz"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:11:17.745","Koalitionsausschuss: Kinderehe verboten"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:13:50.867","Koalitionsauschuss: Missbräuchliche Vaterschaftsanerkennungen"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:15:19.347","Koalitionsauschuss: Sozialbehörden sollen Fingerabdrücke scannen"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:16:39.010","Koalitionsauschuss: Leichte Lockerungen beim Familiennachzug"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:18:33.379","Koalitionsauschuss: Höhere Strafen für Einbrecher"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:26:14.314","PKW-Maut: Kann in Kraft treten"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:29:39.134","UBA-Konferenz: Stadt der Zukunft"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:34:53.736","Anis Amri: Bewusst nicht festgenommen - aber warum?"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:44:12.980","Brexit: UK reicht Scheidungsantrag ein"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","00:56:01.279","Türkei: Spitzel-Netz in Deutschland"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","01:02:12.451","USA: Kluft zwischen Trump und Kongress"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","01:18:42.897","Filesharing: Eltern haften für ihre Kinder - wenn sie wollen"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","01:22:59.202","Netzwerkdurchsetzungsgesetz: Schlimmer geht immer"
"LdN049 Saarland wählt, Groko beschließt, Obamacare bleibt, Maut kommt","Liebe Freundinnen und Freunde der Lage,

in dieser Ausgabe besprechen wir wie gewohnt die wichtigsten Neuigkeiten der vergangenen Woche:","https://lagedernation.org/2017/04/01/ldn049-saarland-waehlt-groko-beschliesst-obamacare-bleibt-maut-kommt/","Sat, 01 Apr 2017 17:01:50 +0000","01:38:23","01:33:00.137","Feedback: Kuechenstud.io/+"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:01:15.596","Jetzt neu: Kuechenstud.io/+"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:10:54.876","London: Anschlag mit mind. 5 Toten"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:20:57.587","Trump: FBI hat keine Belege für ""wiretapping"""
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:33:03.575","Trump: Abstimmung über Krankenversicherung"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:37:34.099","SPD: Schulz 100-Prozent-Vorsitzender"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:47:28.799","Saarland: Wahl am Sonntag"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:50:16.344","PKW-Maut: Bundestag beschließt Änderungen"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:58:05.375","Saarland: Folgen für den Bundestag"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","00:59:45.174","""Hate Speech"" - Medienanstalten wollen mitmischen"
"LdN048 London-Anschlag, FBI vs Trump, 100%-Schulz, PKW-Maut, Saarland-Wahl","Liebe Freunde,

in dieser Ausgabe besprechen wir natürlich wie gewohnt die Lage der vergangenen Woche: Die Ruhe nach dem Anschlag in London, die Ermittlungen des FBI gegen Trumps Leute, die PKW-Maut und die Saarland-Wahl am Sonntag.","https://lagedernation.org/2017/03/25/ldn048-london-anschlag-fbi-vs-trump-100-schulz-pkw-maut-saarland-wahl/","Fri, 24 Mar 2017 23:32:38 +0000","01:19:01","01:02:48.983","""Hate Speech"": Rolle der Rundfunklizenz"
